Sentence,Aspect
It is located on the street parallel to the canal right behind the central train station.,['LOCATION']
The rooms are modern and clean.,"['CLEANLINESS', 'ROOMS']"
The mini bar is included.,['SERVICE']
The room has a shower AND a bath tub.,['ROOMS']
Breakfast is included in the main restaurant and has everything you might need or like.,['FOOD']
All in all an excellent hotel.,['OTHER']
Definitely will stay there again,['OTHER']
hotel not a disappointment,['OTHER']
[expect to pay at least 拢4-拢5 for a beer and 拢4 for a small wine most cafe/bars]But it was completely outweighed by the fact that the Hotel was a pleasant haven to rest a weary head.,"['OTHER', 'NOTRELATED']"
"The manager should have been promoted long ago,-I will never again meet such a Man who was so happy to help and rectify any problems- he was wonderful.",['SERVICE']
The stay was very comfortable and the room [small but ample] clean.,"['CLEANLINESS', 'ROOMS']"
"The bed was the most comfortable I have stayed on.The only gripe I have about it was that there were no Tea and Coffee making facilities, and being an avid tea drinker and one who takes ages to get ready whilst consuming at least 4 cups doing so, was a disappointment.","['OTHER', 'ROOMS']"
The other thing...[and I feel awful having to say this because nobody else has] ...is that breakfast was a little uncomfortable [ bit too intimate! ],['OTHER']
as we had to keep sharing a table with someone because the room was so tiny [ a converted cellar I think] and there was a maximum number of tables- so if everyone came down at once in the morning it would be chaos!!!,['BUILDING']
The lady waitress was a bit slow on the uptake and didnt understand much of what we were saying but we just didnt let it get to us.Nevertheless this hotel is good value for money and I agree with most of the comments made and the manager has done his best to make sure nobody has a bad time.,"['SERVICE', 'VALUE']"
Modern-minimalis design and Clean,"['BUILDING', 'CLEANLINESS']"
He gave us a good deal of Euro 90 for double executive room (incl. buffet breakfast and taxes).,['VALUE']
"Our room is spacious with internet access, cozy modern-minimalis design and clean.","['CLEANLINESS', 'ROOMS']"
The one which decreased the value of this hotel is that the lobby is up a flight of stairs.,['BUILDING']
Guests must climb with luggage.,['BUILDING']
when we arrived we were greeted by the front staff who helped us to bring our luggages up to the lobby.,['SERVICE']
The bar and breakfast place looked like a snack vendor and the only staff is very practical.,['SERVICE']
"Breakfast was fine european standard with fresh fruit, however we could ask for a cup of capucinno or even a glass of hot chocolate.",['FOOD']
"The location is best, near the train station (5 minutes walk) and many budget eating houses nearby.",['LOCATION']
Mercato St. Lorenzo is just steps from the hotel.,['LOCATION']
"The window of our room is facing the back of Medici Chapel, a warm scene in the morning of winter season.",['ROOMS']
We will absolutely stay there again if we get back to Florence one day.xxx,['OTHER']
Great hotel; Great service,"['OTHER', 'SERVICE']"
This is oerhaps the beat hotel I have visitied in the United States.,['OTHER']
1st class serice from the moment of my arrival until the moment I left.I arrived on Oscar weekend.,['OTHER']
"I thought the hotel would be packed, but there seemed to be plenty of romms available.",['OTHER']
I booked my room on priceline for $55.00 per night (plus I had a free upgrade coupon to the club floor).,['OTHER']
"There was no mention of my third party reservation.A Metro stop is a block away, which will take you to various area of Los Angeles.",['LOCATION']
"Downtown nightlife wasn't important, as I was taking the metro into Hollywood for the Oscar events; plus, it was nice to get away from the insanity of Hollywood.",['NOTRELATED']
The rooms are well appointed and spacious.,['ROOMS']
The bathrooms were larger than expected and the walk-in shower was wonderful.,['ROOMS']
"Not many places to eat, but there is a great market a block away.",['NOTRELATED']
I think the name was Central Market.,['NOTRELATED']
I had the BEST Mexican food I have ever eaten - very inexpensive!,['NOTRELATED']
"I highly recommend the hotel, especially at the priceline rate of $55.00 per night (+ tax and fees).","['OTHER', 'VALUE']"
"If you want an upgrade room, join the Guest Select program, and you will be sent a coupon for a free room upgrade coupon.",['OTHER']
"after making the reservation, call the hotel and advise you have an upgrade coupon.",['OTHER']
The upgrade will allow access to free Continental Breakfast and afternoon cocktails.,['OTHER']
They cheated us!,['OTHER']
"Hallo!We stayed at this hotel only fore a couple of hours, because our airplain was delayed.A fine hotel, BUT they cheated us.",['OTHER']
They acussed me and some friends of taking something from the minibar - they acussed us of lying.,['OTHER']
Great Service And Lovely Rooms,"['ROOMS', 'SERVICE']"
"Great location, great rooms and great service!!!","['LOCATION', 'SERVICE', 'ROOMS']"
What more can you ask for?,['OTHER']
Great value for Manhattan,['VALUE']
I picked this hotel after weeks of reading reviews on this site and others.,['NOTRELATED']
I decided it offered the best value for money for what I was after and I wasn't to be disappointed.,['VALUE']
Upon check-in we were upgraded to a corner room on the 30th floor.,['CHECKIN']
I had read much about NYC hotel rooms being on the small side but our room at the Millennium Plaza was very spacious.,['ROOMS']
But the main thing about the room was the views - WOW!,['ROOMS']
We had great views over the East River and over Midtown as well.,['LOCATION']
The room was modernly decorated and within easy walking distance of Grand Central Station and the subway.,"['LOCATION', 'ROOMS']"
Like others have already done so I would recommend John's Cafe for breakfast and there is also a great 24 hour deli/store on the corner of 44th and 2nd.,['NOTRELATED']
My main gripe is that when you are paying $300 a night for a room you would expect to have free internet in your room.,['VALUE']
This was not the case and we were charged $13 a day for the privelege.,['VALUE']
During our time in the States we had stayed at other more basic hotels which offered free wifi in rooms.,['OTHER']
"In fact, of the 5 hotels we stayed at in total the Millennium Plaza was the only one which did not offer free WIFI.",['OTHER']
"But all in all for the views and size of room you get for your money, I would say, that by NYC standards anyway, the UN Millennium Plaza offers great value for money and I would certainly stay there again and recommend the place to family and friends.","['OTHER', 'VALUE']"
Avoid this Sweat Shop Resort,['OTHER']
We will not return and there are many reasons why.,['OTHER']
"We paid, for information, $2500 for 7 nights, two people, all-inclusive, air, Apple, a good deal/fair price in America's winter.",['VALUE']
We arrived via Apple Vacations and check-in took around 2 hours... chaos at the front desk.,['CHECKIN']
Our room ended up not being ready until 6 PM that evening--arrived 3 PM.,['OTHER']
The horseback riding which is included is a joke..,['OTHER']
the resort makes it diffficult to attain and book such reservations.,['OTHER']
"For example, our 1st day there, not once in 7 days was the ride available at any time.",['OTHER']
"And to find this fact out, we spoke with 4 different people.",['SERVICE']
We noticed the same workers cleaning @ 7 AM were later serving dinners @ 8 PM.,['OTHER']
We felt sorry for them.,['OTHER']
"We tipped everywhere, but still received poor service.",['SERVICE']
"Often we seated ourselves after waiting, waiting, and waiting some more--WITH A RESERVATION.",['SERVICE']
"We watched numerous people turned away, one on crutches, because their reservation was lost in a snafu.",['OTHER']
"Again, we seated ourselves after waiting--WITH A RESERVATION for the main restaurant every night we ate there.",['SERVICE']
"One person would bring water, the other appetizers..",['SERVICE']
we often were brought courses twice because of the lack of communication.,['SERVICE']
Refills were offered twice during our entire stay in the main dining room.,['SERVICE']
"My husband actually got up once, walked to the soda fountain, glasses in hand, and refilled our sodas... and the workers who saw him do that said nothing.",['SERVICE']
"We requested this twice that evening, and waited 25 minutes... we are willing to get our own soda and are not above this, but...",['SERVICE']
it was ridiculous.,['SERVICE']
"Many nights no reservations were available, we were told, despite there being 5 couples seated in a 117-person-capacity restaurant--we booked dinner every evening the 1st night there.",['SERVICE']
"We ordered pizza one night, and it never came, nor did we see our waiter after ordering d the situation.",['SERVICE']
They quickly got our order through and explained there were unsure where our waiter went.,['SERVICE']
